timestamp,CPU_percent,192.168.49.2:9100_node_load1,192.168.49.2:9100_node_load5,192.168.49.2:9100_node_load15,Memory_GiB_Total,Memory_GiB_Used,Memory_Used_Percent,Disk_GiB_Total,Disk_GiB_Used,Disk_Used_Percent
2025-09-13 11:56:28.245167,30.530,2.900,3.210,2.980,15.395,9.246,60.062,475.353,134.353,28.264
2025-09-13 11:56:35.811751,30.530,2.900,3.210,2.980,15.395,9.246,60.062,475.353,134.353,28.264
2025-09-13 11:56:39.922812,30.530,2.900,3.210,2.980,15.395,9.246,60.062,475.353,134.353,28.264
2025-09-13 11:56:50.400823,30.530,2.900,3.210,2.980,15.395,9.246,60.062,475.353,134.353,28.264
2025-09-13 11:57:01.279073,30.530,2.900,3.210,2.980,15.395,9.246,60.062,475.353,134.353,28.264
2025-09-13 11:57:11.751986,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:57:21.751550,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:57:31.751222,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:57:41.752899,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:57:51.857818,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:58:01.858753,25.758,2.450,3.020,2.930,15.395,9.614,62.449,475.353,134.356,28.264
2025-09-13 11:58:11.856217,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:58:21.858043,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:58:31.858815,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:58:42.691929,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:58:52.691231,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:59:02.694795,20.278,1.700,2.720,2.830,15.395,9.389,60.987,475.353,134.357,28.265
2025-09-13 11:59:12.689730,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 11:59:22.689710,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 11:59:32.726521,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 11:59:43.654436,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 11:59:53.653504,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 12:00:03.651545,19.878,2.110,2.600,2.780,15.395,9.698,62.995,475.353,134.361,28.266
2025-09-13 12:00:13.651923,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:00:23.656828,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:00:34.580755,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:00:44.575819,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:00:54.576791,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:01:04.575176,19.842,2.180,2.500,2.730,15.395,9.859,64.044,475.353,134.365,28.266
2025-09-13 12:01:14.576038,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:01:24.576082,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:01:34.579285,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:01:44.586355,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:01:54.576722,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:02:04.577375,20.447,1.400,2.210,2.610,15.395,9.853,64.003,475.353,134.366,28.267
2025-09-13 12:02:14.576538,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:02:24.907199,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:02:34.910006,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:02:44.907232,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:02:54.906494,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:03:04.907574,21.484,1.750,2.140,2.560,15.395,9.808,63.711,475.353,134.366,28.267
2025-09-13 12:03:14.908043,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:03:25.633117,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:03:35.977366,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:03:45.977220,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:03:55.976760,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:04:05.976305,22.797,1.630,2.040,2.500,15.395,9.871,64.123,475.353,134.387,28.271
2025-09-13 12:04:15.977778,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:04:26.885342,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:04:36.882540,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:04:47.592996,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:04:57.592972,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:05:07.594106,22.752,2.620,2.210,2.530,15.395,9.839,63.915,475.353,134.409,28.276
2025-09-13 12:05:18.748622,22.744,2.310,2.210,2.510,15.395,9.877,64.161,475.353,134.429,28.280
2025-09-13 12:05:29.449122,22.744,2.310,2.210,2.510,15.395,9.877,64.161,475.353,134.429,28.280
2025-09-13 12:05:39.448384,22.744,2.310,2.210,2.510,15.395,9.877,64.161,475.353,134.429,28.280
2025-09-13 12:05:49.448491,22.744,2.310,2.210,2.510,15.395,9.877,64.161,475.353,134.429,28.280
2025-09-13 12:05:59.448476,22.744,2.310,2.210,2.510,15.395,9.877,64.161,475.353,134.429,28.280
2025-09-13 12:06:10.211525,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:06:20.207768,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:06:30.209481,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:06:40.208639,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:06:50.211041,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:07:01.379359,22.688,2.200,2.210,2.490,15.395,9.850,63.983,475.353,134.442,28.283
2025-09-13 12:07:11.378405,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:07:21.379216,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:07:31.378547,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:07:41.380121,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:07:51.850162,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:08:01.850445,22.154,1.890,2.100,2.430,15.395,9.611,62.431,475.353,134.472,28.289
2025-09-13 12:08:11.849848,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:08:21.848941,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:08:31.848110,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:08:41.849580,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:08:52.545187,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:09:02.544946,22.127,3.240,2.520,2.560,15.395,9.639,62.613,475.353,134.511,28.297
2025-09-13 12:09:12.543238,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:09:22.543374,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:09:32.543361,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:09:42.543995,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:09:53.274503,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:10:03.275618,19.607,1.510,2.160,2.440,15.395,9.469,61.508,475.353,134.530,28.301
2025-09-13 12:10:13.271804,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:10:23.271487,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:10:33.272885,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:10:43.272258,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:10:54.001387,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:11:04.451232,16.681,0.780,1.820,2.300,15.395,9.461,61.457,475.353,134.530,28.301
2025-09-13 12:11:14.451714,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:11:24.448940,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:11:34.449207,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:11:44.449876,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:11:54.449896,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:12:05.210979,13.427,0.680,1.590,2.190,15.395,9.474,61.544,475.353,134.531,28.301
2025-09-13 12:12:15.973645,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:12:25.972954,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:12:36.449919,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:12:46.450299,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:12:56.449798,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:13:06.452434,10.364,0.620,1.420,2.090,15.395,9.570,62.166,475.353,134.530,28.301
2025-09-13 12:13:16.733078,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:13:26.731725,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:13:36.729410,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:13:46.730170,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:13:56.730304,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:14:06.729907,9.946,1.370,1.470,2.060,15.395,9.552,62.047,475.353,134.532,28.302
2025-09-13 12:14:16.733095,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:14:26.734537,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:14:36.731510,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:14:46.731222,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:14:56.731144,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:15:06.730912,9.969,0.720,1.260,1.950,15.395,9.535,61.936,475.353,134.532,28.302
2025-09-13 12:15:16.735169,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:15:27.520606,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:15:37.517767,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:15:47.518009,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:15:57.518318,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:16:07.519529,10.028,0.660,1.120,1.860,15.395,9.504,61.733,475.353,134.533,28.302
2025-09-13 12:16:17.518679,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:16:27.543586,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:16:38.638302,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:16:48.635319,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:16:58.635689,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:17:08.634956,10.034,0.440,0.980,1.760,15.395,9.544,61.995,475.353,134.533,28.302
2025-09-13 12:17:18.636161,10.241,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:17:29.819338,10.241,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:17:39.821597,10.241,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:17:49.817743,10.241,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:17:59.818115,10.241,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:18:09.817577,10.282,0.540,0.910,1.690,15.395,9.552,62.047,475.353,134.526,28.300
2025-09-13 12:18:19.819198,11.120,0.620,0.850,1.620,15.395,9.664,62.772,475.353,134.534,28.302
2025-09-13 12:18:29.822379,11.120,0.620,0.850,1.620,15.395,9.664,62.772,475.353,134.534,28.302
2025-09-13 12:18:40.367315,11.120,0.620,0.850,1.620,15.395,9.664,62.772,475.353,134.534,28.302
2025-09-13 12:18:50.363384,11.120,0.620,0.850,1.620,15.395,9.664,62.772,475.353,134.534,28.302
2025-09-13 12:19:00.362872,11.120,0.620,0.850,1.620,15.395,9.664,62.772,475.353,134.534,28.302
2025-09-13 12:19:10.361056,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:19:20.360854,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:19:30.365536,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:19:40.362173,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:19:50.368148,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:20:00.363528,14.480,1.620,1.150,1.670,15.395,9.778,63.515,475.353,134.534,28.302
2025-09-13 12:20:10.362861,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:20:20.362397,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:20:30.362212,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:20:40.362996,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:20:50.366061,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:21:00.364645,17.733,1.470,1.220,1.670,15.395,9.925,64.470,475.353,134.558,28.307
2025-09-13 12:21:10.366630,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:21:20.367694,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:21:30.362786,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:21:40.364688,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:21:50.676236,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:22:00.672831,20.640,1.480,1.290,1.660,15.395,9.621,62.499,475.353,134.572,28.310
2025-09-13 12:22:10.675044,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:22:20.673924,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:22:30.676348,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:22:40.674158,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:22:50.824057,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:23:00.823662,22.594,1.520,1.330,1.650,15.395,9.681,62.883,475.353,134.589,28.313
2025-09-13 12:23:10.821580,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:23:20.821428,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:23:30.824344,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:23:40.822548,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:23:51.232919,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:24:01.233514,22.158,2.050,1.500,1.690,15.395,9.851,63.993,475.353,134.603,28.316
2025-09-13 12:24:11.231591,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:24:21.231299,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:24:31.230781,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:24:42.096198,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:24:52.092495,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:25:02.096499,21.836,1.770,1.510,1.680,15.395,9.780,63.532,475.353,134.615,28.319
2025-09-13 12:25:12.093400,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:25:22.094847,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:25:32.093988,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:25:42.093810,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:25:52.093947,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:26:02.403163,21.775,2.030,1.650,1.720,15.395,9.782,63.541,475.353,134.627,28.321
2025-09-13 12:26:12.398944,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:26:22.400386,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:26:32.400792,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:26:42.404895,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:26:52.401711,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:27:02.746044,21.771,1.480,1.580,1.690,15.395,9.523,61.860,475.353,134.641,28.324
2025-09-13 12:27:12.742971,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:27:22.741734,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:27:32.741916,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:27:42.743634,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:27:52.742730,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:28:02.742921,21.729,1.090,1.440,1.630,15.395,9.613,62.443,475.353,134.660,28.328
2025-09-13 12:28:12.747574,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:28:22.743843,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:28:32.745225,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:28:42.746386,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:28:52.748712,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:29:02.745417,21.804,0.760,1.290,1.570,15.395,9.642,62.633,475.353,134.673,28.331
2025-09-13 12:29:12.748066,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:29:22.745366,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:29:32.744854,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:29:42.745583,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:29:52.746242,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:30:02.747378,21.665,1.220,1.330,1.570,15.395,9.627,62.532,475.353,134.681,28.333
2025-09-13 12:30:13.054382,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:30:23.050977,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:30:33.050755,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:30:43.050524,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:30:53.053905,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:31:03.051343,21.870,1.780,1.440,1.590,15.395,9.795,63.625,475.353,134.701,28.337
2025-09-13 12:31:13.051178,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:31:23.056924,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:31:33.051734,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:31:43.051990,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:31:53.052789,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:32:03.057452,21.816,1.110,1.310,1.530,15.395,9.648,62.671,475.353,134.717,28.340
2025-09-13 12:32:14.210669,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:32:24.217490,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:32:34.211023,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:32:44.212784,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:32:54.212871,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:33:04.214097,21.962,2.990,1.930,1.730,15.395,9.750,63.337,475.353,134.728,28.343
2025-09-13 12:33:14.212478,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:33:24.217181,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:33:34.211773,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:33:44.214759,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:33:54.213111,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:34:04.213851,22.164,2.250,1.860,1.720,15.395,9.835,63.886,475.353,134.746,28.346
2025-09-13 12:34:14.213283,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:34:24.217924,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:34:34.213781,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:34:44.216916,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:34:54.213518,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:35:04.214899,22.091,1.950,1.840,1.720,15.395,9.836,63.892,475.353,134.758,28.349
2025-09-13 12:35:14.215844,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:35:24.218139,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:35:34.215895,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:35:44.215640,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:35:54.215773,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:36:04.216261,22.058,1.410,1.700,1.680,15.395,9.781,63.538,475.353,134.769,28.351
2025-09-13 12:36:14.215579,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:36:24.215839,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:36:34.218824,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:36:44.217142,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:36:54.218337,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:37:04.217459,22.093,1.290,1.610,1.650,15.395,9.638,62.605,475.353,134.787,28.355
2025-09-13 12:37:14.220551,22.089,1.430,1.600,1.640,15.395,9.657,62.733,475.353,134.797,28.357
2025-09-13 12:37:24.217788,22.089,1.430,1.600,1.640,15.395,9.657,62.733,475.353,134.797,28.357
2025-09-13 12:37:34.220515,22.089,1.430,1.600,1.640,15.395,9.657,62.733,475.353,134.797,28.357
2025-09-13 12:37:44.217963,22.089,1.430,1.600,1.640,15.395,9.657,62.733,475.353,134.797,28.357
